row_index,customerID,churn,split
904,0379-DJQHR,0,development
905,0781-LKXBR,1,holdout
906,5543-QDCRY,0,development
907,0297-RBCSG,0,development
908,4694-PHWFW,0,development
909,0835-JKADZ,0,development
910,1907-UBQFC,1,development
911,7508-SMHXL,0,development
912,3865-YIOTT,0,development
913,5993-BQHEA,0,development
914,6024-RUGGH,0,holdout
915,6513-EECDB,1,development
916,3956-CJUST,0,development
917,4079-WWQQQ,0,development
918,6103-BOCOU,0,holdout
919,5149-TGWDZ,0,development
920,7471-WNSUF,0,development
921,8942-DBMHZ,0,development
922,4301-VVZKA,0,holdout
923,9199-PWQVC,0,holdout
924,4824-GUCBY,0,holdout
925,5393-HJZSM,0,development
926,7074-IEVOJ,1,development
927,9625-QSTYE,1,development
928,0862-PRCBS,0,development
929,8812-ZRHFP,0,development
930,5146-CBVOE,0,development
931,0454-OKRCT,0,holdout
932,5787-KXGIY,0,development
933,4750-ZRXIU,1,development
934,4198-VFOEA,0,holdout
935,6630-UJZMY,0,holdout
936,5709-LVOEQ,0,holdout
937,6400-BWQKW,1,development
938,2692-AQCPF,0,development
939,0347-UBKUZ,0,holdout
940,0835-DUUIQ,0,development
941,0811-GSDTP,0,development
942,7567-ECMCM,0,development
943,6115-ZTBFQ,0,development
944,6353-BRMMA,0,development
945,6680-WKXRZ,1,holdout
946,6231-WFGFH,0,development
947,9904-EHEVJ,0,development
948,7028-DVOIQ,1,development
949,6169-PPETC,0,development
950,4208-UFFGW,1,holdout
951,8584-KMVXD,0,development
952,8467-WYNSR,0,holdout
953,0851-DFJKB,0,holdout
954,5382-SOYZL,0,development
955,9448-REEVD,1,development
956,3261-CQXOL,0,development
957,8388-FYNPZ,0,development
958,4002-BQWPQ,0,development
959,5651-YLPRD,0,development
960,2826-DXLQO,0,development
961,4378-BZYFP,0,development
962,9489-UTFKA,0,holdout
963,4849-PYRLQ,0,development
964,9117-SHLZX,1,development
965,9889-TMAHG,1,development
966,4541-RMRLG,1,development
967,7764-BDPEE,0,development
968,3429-IFLEM,0,development
969,3158-MOERK,1,development
970,7294-TMAOP,1,development
971,5002-GCQFH,0,development
972,0556-FJEGU,0,development
973,8919-FYFQZ,1,development
974,0604-THJFP,0,development
975,2834-JRTUA,1,development
976,5875-YPQFJ,1,development
977,5879-SESNB,0,holdout
978,6646-QVXLR,1,development
979,6461-PPAXN,0,development
980,3318-ISQFQ,0,holdout
981,1106-HRLKZ,0,development
982,2483-XSSMZ,0,development
983,8603-IJWDN,1,development
984,8165-ZJRNM,0,holdout
985,9369-XFEHK,1,development
986,2604-XVDAM,0,development
987,3717-OFRTN,0,development
988,9046-JBFWA,0,development
989,3280-NMUVX,0,development
990,1206-EHBDD,0,development
991,8361-LBRDI,0,development
992,4883-KCPZJ,0,development
993,9108-EQPNQ,0,development
994,7277-KAMWT,0,development
995,3842-IYKUE,1,development
996,6641-XRPSU,1,holdout
997,1374-DMZUI,1,development
998,2545-LXYVJ,0,development
999,3234-VKACU,0,development
1000,8357-EQXFO,1,development
1001,1989-PRJHP,1,holdout
1002,8120-JDCAM,0,development
1003,8917-FAEMR,0,development
1004,7047-YXDMZ,0,development
1005,2858-EIMXH,0,development
1006,9524-EGPJC,1,development
1007,6993-OHLXR,1,development
1008,8818-XYFCQ,1,development
1009,6419-ZTTLE,0,holdout
1010,0929-HYQEW,0,development
1011,6614-YOLAC,0,development
1012,7426-RHZGU,0,development
1013,4065-JJAVA,0,development
1014,4695-VADHF,1,development
1015,3863-IUBJR,1,development
1016,7649-SIJJF,0,development
1017,9361-YNQWJ,0,holdout
1018,3748-FVMZZ,0,holdout
1019,9391-TTOYH,0,development
1020,1452-XRSJV,0,development
1021,3422-WJOYD,0,development
1022,8242-SOQUO,0,development
1023,7460-ITWWP,0,development
1024,7147-AYBAA,0,development
1025,7868-TMWMZ,0,holdout
1026,4822-RVYBB,1,development
1027,6732-FZUGP,0,holdout
1028,8436-BJUMM,1,development
1029,4184-TJFAN,1,development
1030,8329-GWVPJ,0,holdout
1031,1352-VHKAJ,0,development
1032,4145-UQXUQ,1,development
1033,2632-TACXW,0,development
1034,8146-QQKZH,0,development
1035,1767-CJKBA,0,holdout
1036,6445-TNRXS,0,development
1037,4581-LNWUM,0,development
1038,4869-EPIUS,0,development
1039,9948-YPTDG,1,development
1040,1236-WFCDV,1,development
1041,1915-OAKWD,0,holdout
1042,7296-PIXQY,0,development
1043,4883-QICIH,1,development
1044,3354-OADJP,0,development
1045,3524-WQDSG,0,development
1046,0810-DHDBD,0,development
1047,4026-SKKHW,0,development
1048,2829-HYVZP,0,development
1049,8329-IBCTI,1,development
1050,1271-SJBGZ,1,development
1051,3845-JHAMY,0,development
1052,7013-PSXHK,0,holdout
1053,5669-SRAIP,1,development
1054,5981-ITEMU,1,development
1055,3486-NPGST,0,development
1056,6941-PMGEP,1,development
1057,1624-WOIWJ,1,development
1058,2074-GKOWZ,1,holdout
1059,0376-YMCJC,1,development
1060,6100-FJZDG,0,development
1061,4829-ZLJTK,0,development
1062,1730-VFMWO,0,development
1063,7143-BQIBA,0,holdout
1064,3800-LYTRK,0,holdout
1065,0634-SZPQA,1,development
1066,9646-NMHXE,0,development
1067,7030-NJVDP,0,development
1068,5536-RTPWK,1,development
1069,8883-GRDWQ,0,development
1070,6166-ILMNY,1,development
1071,3097-NNSPB,1,development
1072,7771-ZONAT,0,holdout
1073,0655-RBDUG,1,development
1074,2111-DWYHN,0,development
1075,4194-WHFCB,0,development
1076,4121-AGSIN,0,development
1077,4361-BKAXE,1,holdout
1078,9845-PEEKO,0,holdout
1079,0455-XFASS,0,development
1080,0301-KOBTQ,0,development
1081,1751-NCDLI,0,development
1082,4367-NUYAO,0,holdout
1083,9878-TNQGW,1,holdout
1084,9170-ARBTB,0,development
1085,4441-NIHPT,1,development
1086,8999-BOHSE,1,development
1087,7241-AJHFS,0,development
1088,7029-RPUAV,1,development
1089,4546-FOKWR,0,holdout
1090,9036-CSKBW,0,holdout
1091,5832-TRLPB,0,holdout
1092,8590-YFFQO,0,development
1093,8659-IOOPU,0,development
1094,1338-CECEE,0,development
1095,7439-DKZTW,0,development
1096,4646-QZXTF,0,holdout
1097,4607-CHPCA,1,holdout
1098,9742-XOKTS,0,development
1099,6921-OZMFH,0,development
1100,9578-FOMUK,0,development
1101,4712-UYOOI,0,holdout
1102,8824-RWFXJ,1,development
1103,7722-CVFXN,0,holdout
1104,8717-VCTXJ,0,development
1105,7363-QTBIW,0,holdout
1106,4159-NAAIX,0,development
1107,0971-QIFJK,0,development
1108,9397-TZSHA,0,holdout
1109,3391-JSQEW,0,development
1110,0343-QLUZP,0,holdout
1111,9763-PDTKK,1,development
1112,2176-LVPNX,0,development
1113,7627-JKIAZ,1,development
1114,3312-UUMZW,0,development
1115,1271-UODNO,0,development
1116,8461-EFQYM,0,development
1117,6900-RBKER,0,development
1118,6891-JPYFF,0,development
1119,1459-QNFQT,0,development
1120,1047-NNCBF,0,holdout
1121,3696-XRIEN,0,development
1122,4081-DYXAV,1,development
1123,0074-HDKDG,0,development
1124,8791-GFXLZ,0,holdout
1125,8111-SLLHI,1,development
1126,0927-LCSMG,1,development
1127,9330-DHBFL,0,development
1128,0098-BOWSO,0,development
1129,3452-ABWRL,0,holdout
1130,5859-HZYLF,0,holdout
1131,8257-RZAHR,1,development
1132,5293-WXJAK,1,development
1133,3156-QLHBO,0,development
1134,2208-NQBCT,0,development
1135,1779-PWPMG,0,development
1136,6621-NRZAK,0,development
1137,0831-JNISG,0,holdout
1138,0774-IFUVM,0,holdout
1139,3082-WQRVY,0,development
1140,9553-DLCLU,0,development
1141,1641-BYBTK,0,development
1142,2460-NGXBJ,0,development
1143,2446-ZKVAF,0,development
1144,0841-NULXI,1,development
1145,3522-CDKHF,0,development
1146,1430-SFQSA,0,holdout
1147,0411-EZJZE,0,holdout
1148,7851-WZEKY,1,development
1149,8844-TONUD,1,development
1150,8807-ARQET,0,development
1151,8992-CEUEN,0,holdout
1152,4320-QMLLA,0,development
1153,8777-PVYGU,0,development
1154,8292-ITGYJ,0,holdout
1155,6870-ZWMNX,0,development
1156,0621-CXBKL,0,holdout
1157,5268-DSMNQ,0,development
1158,5334-JLAXU,0,holdout
1159,4086-YQSNZ,1,development
1160,6242-MBHPK,0,development
1161,5868-CZJDR,1,development
1162,9359-UGBTK,0,development
1163,0135-NMXAP,1,development
1164,4782-OSFXZ,0,development
1165,6479-OAUSD,0,holdout
1166,7129-ACFOG,0,development
1167,4189-NAKJS,0,development
1168,5562-BETPV,0,holdout
1169,1282-IHQAC,0,development
1170,9127-FHJBZ,0,development
1171,6270-OMFIW,1,development
1172,1641-RQDAY,0,development
1173,0107-WESLM,1,development
1174,6994-ORCWG,0,holdout
1175,1346-UFHAX,0,development
1176,3992-YWPKO,1,development
1177,2933-XEUJM,0,development
1178,0125-LZQXK,1,holdout
1179,5461-QKNTN,0,development
1180,4835-YSJMR,0,development
1181,8399-YNDCH,1,development
1182,3164-YAXFY,0,development
1183,0887-WBJVH,0,development
1184,4660-IRIBM,0,development
1185,5673-FSSMF,1,development
1186,7670-ZBPOQ,0,development
1187,8089-UZWLX,0,holdout
1188,0080-OROZO,0,development
1189,3916-NRPAP,0,holdout
1190,6807-SIWJI,0,development
1191,8221-HVAYI,0,development
1192,1579-KLYDT,1,development
1193,5232-NXPAY,0,development
1194,8967-SZQAS,0,development
1195,4468-KAZHE,0,development
1196,0455-ENTCR,0,holdout
1197,8944-AILEF,0,development
1198,5542-NKVRU,0,development
1199,7126-RBHSD,0,development
1200,5370-IIVVL,0,development
1201,6789-HJBWG,0,holdout
1202,3927-NLNRY,1,development
1203,9087-EYCPR,0,development
1204,6791-YBNAK,0,development
1205,6358-LYNGM,1,development
1206,6077-BDPXA,0,development
1207,0013-MHZWF,0,development
1208,5494-HECPR,1,development
1209,8268-YDIXR,0,development
1210,9824-BEMCV,1,development
1211,1373-ORVIZ,1,development
1212,4291-SHSBH,0,holdout
1213,6980-IMXXE,0,development
1214,9866-QEVEE,1,development
1215,9897-KXHCM,1,holdout
1216,0040-HALCW,0,development
1217,0784-GTUUK,0,holdout
1218,7979-CORPM,1,development
1219,2294-DMMUS,0,holdout
1220,0872-JCPIB,0,holdout
1221,3055-MJDSB,0,development
1222,9091-WTUUY,0,development
1223,1618-CFHME,1,development
1224,3165-HDOEW,1,development
1225,6581-NQCBA,1,development
1226,7115-IRDHS,0,development
1227,8496-DMZUK,0,development
1228,2040-VZIKE,0,development
1229,9068-VPWQQ,0,development
1230,0178-SZBHO,0,development
1231,0384-RVBPI,0,development
1232,1689-MRZQR,1,development
1233,1299-AURJA,0,development
1234,4525-VZCZG,0,development
1235,1543-LLLFT,0,development
1236,5835-BEQEU,1,development
1237,2788-CJQAQ,0,development
1238,5565-FILXA,1,holdout
1239,0319-QZTCO,0,holdout
1240,2120-SMPEX,0,development
1241,0096-FCPUF,0,development
1242,0668-OGMHD,0,development
1243,5552-ZNFSJ,1,development
1244,2223-KAGMX,1,development
1245,6507-ZJSUR,0,development
1246,9408-HRXRK,0,development
1247,5593-SUAOO,0,development
1248,7321-PKUYW,1,development
1249,2833-SLKDQ,1,development
1250,6766-HFKLA,0,development
1251,7595-EUIVN,1,development
1252,7617-EYGLW,0,development
1253,2026-TGDHM,1,development
1254,9220-ZNKJI,0,development
1255,4030-VPZBD,1,development
1256,2226-ICFDO,0,development
1257,0723-VSOBE,0,development
1258,5529-GIBVH,0,holdout
1259,4187-CINZD,1,development
1260,9992-UJOEL,0,development
1261,4741-WWJQZ,0,development
1262,6625-UTXEW,0,development
1263,6818-WOBHJ,1,development
1264,6244-BESBM,0,holdout
1265,1004-NOZNR,0,development
1266,1251-STYSZ,0,development
1267,2612-PHGOX,0,development
1268,2408-TZMJL,1,development
1269,8480-PPONV,0,development
1270,8780-IHCRN,0,development
1271,4598-ZADCK,0,development
1272,1257-SXUXQ,0,development
1273,9681-KYGYB,0,development
1274,7182-OVLBJ,0,development
1275,5095-ETBRJ,0,development
1276,7005-CYUIL,0,development
1277,4821-WQOYN,0,holdout
1278,4730-AWNAU,0,development
1279,3452-FLHYD,0,development
1280,2388-LAESQ,0,development
1281,9531-NSBMR,0,development
1282,6260-ONULR,0,development
1283,4389-UEFCZ,0,holdout
1284,8711-LOBKY,0,development
1285,9134-CEQMF,1,holdout
1286,8985-OOPOS,0,development
1287,8800-ZKRFW,0,development
1288,2616-FLVQC,0,development
1289,9968-FFVVH,0,holdout
1290,3108-PCCGG,0,holdout
1291,7993-PYKOF,1,development
1292,8390-FESFV,0,holdout
1293,3022-BEXHZ,0,development
1294,5027-XWQHA,1,holdout
1295,6248-TKCQV,0,development
1296,6729-GDNGC,0,development
1297,6198-ZFIOJ,0,development
1298,5989-OMNJE,0,holdout
1299,4566-QVRRW,1,development
1300,1291-CUOCY,0,development
1301,9795-SHUHB,0,development
1302,3230-IUALN,0,development
1303,0042-RLHYP,0,holdout
1304,8519-IMDHU,1,development
1305,4945-RVMTE,0,development
1306,0201-OAMXR,1,development
1307,1866-NXPSP,0,holdout
1308,3372-KWFBM,1,holdout
1309,7831-QGOXH,1,holdout
1310,6393-WRYZE,1,development
1311,3941-XTSKM,0,development
1312,1661-CZBAU,0,holdout
1313,6599-RCLCJ,1,development
1314,9831-BPFRI,1,development
1315,5158-RIVOP,0,development
1316,9788-YTFGE,0,holdout
1317,9277-JOOMO,0,development
1318,1907-YLNYW,0,development
1319,1725-MIMXW,1,development
1320,8947-YRTDV,0,development
1321,3161-ONRWK,0,holdout
1322,0114-RSRRW,0,development
1323,4565-NLZBV,0,development
1324,0031-PVLZI,1,development
1325,7206-GZCDC,1,development
1326,6682-VCIXC,0,development
1327,4791-QRGMF,1,development
1328,6475-VHUIZ,0,development
1329,3910-MRQOY,0,development
1330,0661-WCQNQ,0,development
1331,7537-RBWEA,0,holdout
1332,4656-CAURT,0,development
1333,0121-SNYRK,0,development
1334,1768-ZAIFU,1,development
1335,4671-LXRDQ,1,development
1336,3733-LSYCE,0,development
1337,6265-FRMTQ,0,development
1338,1934-SJVJK,1,development
1339,3838-OZURD,1,holdout
1340,1371-DWPAZ,0,development
1341,9269-CQOOL,1,holdout
1342,2017-CCBLH,0,development
1343,7690-KPNCU,0,development
1344,0536-BGFMZ,0,development
1345,2293-IJWPS,0,development
1346,2845-HSJCY,1,development
1347,5469-NUJUR,0,development
1348,1184-PJVDB,1,development
1349,2625-TRCZQ,0,development
1350,4102-HLENU,0,development
1351,7266-GSSJX,0,development
1352,7722-VJRQD,0,development
1353,7073-QETQY,0,development
1354,9415-DPEWS,1,development
1355,5624-RYAMH,0,development
1356,0196-JTUQI,0,development
1357,7130-YXBRO,0,development
1358,9272-LSVYH,0,development
1359,7943-RQCHR,1,development
1360,3793-MMFUH,1,development
1361,3249-ZPQRG,1,holdout
1362,2568-BRGYX,1,development
1363,3084-DOWLE,0,development
1364,1084-MNSMJ,0,development
1365,7721-JXEAW,1,development
1366,7249-WBIYX,1,holdout
1367,4238-HFHSN,0,development
1368,6250-CGGUN,0,holdout
1369,5478-JJVZK,0,development
1370,7596-IIWYC,0,development
1371,6567-HOOPW,1,holdout
1372,9793-WECQC,0,holdout
1373,4291-HPAXL,0,development
1374,8999-YPYBV,0,holdout
1375,1839-FBNFR,0,development
1376,3164-AALRN,1,development
1377,3071-MVJCD,0,development
1378,1697-BCSHV,0,development
1379,0562-KBDVM,0,development
1380,1131-SUEKT,0,development
1381,3717-OEAUQ,0,development
1382,4538-WNTMJ,0,development
1383,3334-CTHOL,1,holdout
1384,4704-ERYFC,1,holdout
1385,9432-RUVSL,0,development
1386,8060-HIWJJ,0,development
1387,7684-XSZIY,0,development
1388,9089-UOWJG,0,development
1389,8621-MNIHH,1,development
1390,8039-ACLPL,0,development
1391,9885-AIBVB,0,development
1392,1934-MKPXS,0,development
1393,2592-YKDIF,0,development
1394,2272-JKMSI,0,development
1395,0471-LVHGK,1,development
1396,9518-RWHZL,1,development
1397,8714-CTZJW,0,development
1398,3569-EDBPQ,0,development
1399,3131-NWVFJ,0,development
1400,7521-YXVZY,0,development
1401,5419-CONWX,1,development
1402,6240-EURKS,1,development
1403,2373-NTKOD,0,development
1404,1970-KKFWL,0,holdout
1405,6960-HVYXR,1,development
1406,9337-SRRNI,0,development
1407,0895-UADGO,0,development
1408,5678-VFNEQ,0,development
1409,5977-CKHON,0,development
1410,7024-OHCCK,1,holdout
1411,2692-BUCFV,0,development
1412,7861-UVUFT,1,development
1413,1830-GGFNM,0,development
1414,5302-BDJNT,0,development
1415,5223-UZAVK,0,development
1416,4859-ZSRDZ,0,development
1417,5651-WYIPH,0,holdout
1418,9350-VLHMB,0,holdout
1419,3498-LZGQZ,0,development
1420,8785-CJSHH,0,development
1421,5357-TZHPP,1,development
1422,3870-SPZSI,0,development
1423,0680-DFNNY,1,development
1424,7560-QRBXH,0,development
1425,7077-XJMET,0,development
1426,8752-GHJFU,0,development
1427,6896-SRVYQ,0,holdout
1428,7767-UXAGJ,1,development
1429,4652-ODEVH,0,development
1430,6510-UPNKS,0,development
1431,6718-BDGHG,0,development
1432,9046-DQMTP,0,development
1433,6439-LAJXL,0,development
1434,1571-SAVHK,1,development
1435,9052-VKDUW,0,development
1436,9546-CQJSU,1,development
1437,1666-JZPZT,0,development
1438,5777-KJIRB,0,development
1439,0506-LVNGN,1,development
1440,7677-SJJJK,0,development
1441,2480-EJWYP,0,holdout
1442,3253-HKOKL,0,development
1443,7055-HNEOJ,0,holdout
1444,5514-YQENT,0,development
1445,3211-AAPKX,0,development
1446,8445-DNBAE,0,development
1447,2951-QOQTK,1,development
1448,2958-NHPPS,0,development
1449,6806-YDEUL,0,development
1450,1735-XMJVH,0,development
1451,6890-PFRQX,0,holdout
1452,0222-CNVPT,0,development
1453,5899-OUVKV,0,development
1454,8681-ICONS,0,development
1455,1621-YNCJH,0,development
1456,3473-XIIIT,1,development
1457,6362-QHAFM,0,development
1458,7893-IXHRQ,1,development
1459,3070-BDOQC,0,holdout
1460,2952-QAYZF,1,development
1461,6234-PFPXL,0,development
1462,9824-QCJPK,0,development
1463,4763-PGDPO,1,development
1464,4283-IVYCI,0,development
1465,1866-OBPNR,0,development
1466,8205-MQUGY,0,development
1467,8970-ANWXO,0,development
1468,9480-BQJEI,0,holdout
1469,5394-SVGJV,1,development
1470,6979-TNDEU,0,holdout
1471,9777-WJJPR,0,development
1472,9283-LZQOH,1,development
1473,7079-QRCBC,1,development
1474,9495-SKLKD,0,development
1475,6048-UWKAL,0,development
1476,5067-DGXLL,0,development
1477,5469-CTCWN,1,development
1478,9851-QXEEQ,1,holdout
1479,6281-FKEWS,0,development
1480,8898-KASCD,0,development
1481,9242-TKFSV,0,development
1482,9290-SHCMB,0,development
1483,0743-HNPFG,0,development
1484,2277-BKJKN,0,holdout
1485,9809-IMGCQ,1,development
1486,5208-HFSBT,1,development
1487,5035-PGZXH,0,holdout
1488,8695-WDYEA,0,development
1489,6543-JXSOO,0,development
1490,8016-ZMGMO,0,development
1491,8605-ITULD,0,development
1492,3254-YRILK,1,development
1493,6416-YJTTB,0,development
1494,2667-WYLWJ,1,development
1495,4472-VESGY,0,development
1496,3195-TQDZX,0,development
1497,3128-YOVTD,0,development
1498,0529-ONKER,1,development
1499,1728-CXQBE,0,development
1500,7041-TXQJH,0,development
1501,5014-GSOUQ,0,holdout
1502,5724-BIDBU,0,holdout
1503,0481-SUMCB,0,development
1504,1769-GRUIK,0,development
1505,5240-IJOQT,1,development
1506,8819-WFGGJ,0,development
1507,7427-AUFPY,0,development
1508,2811-POVEX,0,development
1509,1092-GANHU,1,development
1510,7898-PDWQE,0,holdout
1511,9972-EWRJS,0,holdout
1512,9314-IJWSQ,0,development
1513,0661-XEYAN,1,development
1514,5799-JRCZO,0,holdout
1515,1921-KYSAY,0,development
1516,6198-RTPMF,0,development
1517,2924-KHUVI,0,development
1518,1925-GMVBW,0,development
1519,7881-EVUAD,1,development
1520,6184-DYUOB,0,development
1521,9207-ZPANB,0,development
1522,5766-XQXMQ,1,development
1523,9327-QSDED,0,development
1524,1656-DRSMG,0,development
1525,3012-VFFMN,0,holdout
1526,2984-AFWNC,0,holdout
1527,0640-YJTPY,0,development
1528,8096-LOIST,0,development
1529,9764-REAFF,0,holdout
1530,3703-VAVCL,1,development
1531,7107-UBYKY,0,development
1532,4881-GQJTW,0,development
1533,8519-QJGJD,1,development
1534,7876-DNYAP,0,development
1535,7905-NJMXS,0,holdout
1536,2882-WDTBA,0,development
1537,2091-GPPIQ,0,development
1538,6326-MTTXK,1,development
1539,5071-FBJFS,0,development
1540,2796-UUZZO,0,development
1541,2429-AYKKO,0,holdout
1542,9798-OPFEM,0,holdout
1543,0330-IVZHA,1,development
1544,3794-NFNCH,0,development
1545,5193-QLVZB,0,development
1546,7114-AEOZE,0,development
1547,2886-KEFUM,1,development
1548,5522-NYKPB,0,development
1549,4237-RLAQD,1,development
1550,9957-YODKZ,0,development
1551,6518-KZXCB,0,development
1552,2245-ADZFJ,0,holdout
1553,7776-QGYJC,0,development
1554,9313-QOLTZ,0,development
1555,9651-GTSAQ,1,development
1556,3186-BAXNB,1,development
1557,4672-FOTSD,0,holdout
1558,0637-YLETY,1,development
1559,9818-XQCUV,0,development
1560,7338-ERIVA,0,development
1561,1157-BQCUW,1,development
1562,8259-NFJTV,0,development
1563,3223-DWFIO,0,development
1564,2660-EMUBI,1,holdout
1565,6968-GMKPR,0,development
1566,4751-ERMAN,0,development
1567,1436-ZMJAN,0,holdout
1568,3292-PBZEJ,0,development
1569,0799-DDIHE,0,development
1570,3070-FNFZQ,0,development
1571,2812-SFXMJ,0,development
1572,7675-OZCZG,1,development
1573,5014-WUQMG,0,holdout
1574,5312-TSZVC,0,development
1575,2003-CKLOR,1,development
1576,0993-OSGPT,0,development
1577,9254-RBFON,1,development
